bond_code,bond_name,stock_code,issue_size,rating,maturity_date,convert_price,original_price,listing_date,delist_date,redeem_pct,redeem_days,redeem_window,putback_pct,putback_days,putback_window,revise_pct,revise_days,revise_window,bond_price,convert_value,premium_rate,ytm,remaining_size,maturity_redemption_price,coupon_rate_1,coupon_rate_2,coupon_rate_3,coupon_rate_4,coupon_rate_5,coupon_rate_6,coupon_rate_7,coupon_rate_8,coupon_rate_9,coupon_rate_10
123168,惠云转债,300891,4.9,AA-,2028-11-23,10.74,10.8,2022-12-14,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,131.3,83.52,57.2079,-3.6023,4.9,115.0,0.4,0.6,1.0,1.5,2.2,3.0,,,,
123169,正海转债,300224,14.0,AA-,2025-09-22,13.23,13.23,2022-12-12,2025-09-30,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,108.012,,,14.0,112.0,0.2,0.4,0.6,1.5,1.8,2.0,,,,
113661,福22转债,603806,30.3,AA,2028-11-22,14.74,65.07,2022-12-22,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,140.59,127.476,10.2874,-7.2941,30.3,110.0,0.2,0.3,0.4,1.5,1.8,2.0,,,,
113660,寿22转债,603896,3.98,AA-,2028-11-17,36.84,38.08,2022-12-12,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,125.172,50.76,146.5957,-2.9186,3.98,112.0,0.5,0.8,1.0,1.5,2.0,2.5,,,,
123167,商络转债,300975,3.965,A+,2024-04-25,6.93,6.93,2022-12-09,2024-05-08,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,278.932,,,3.965,115.0,0.4,0.6,1.2,1.8,2.5,3.0,,,,
113064,东材转债,601208,14.0,AA,2025-09-08,11.75,11.75,2022-12-12,2025-09-08,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,259.319,,,14.0,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
111010,立昂转债,605358,33.9,AA,2028-11-14,33.59,45.38,2022-12-07,,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,137.146,100.089,37.024,-6.0353,33.9,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
111009,盛泰转债,605138,7.0118,AA,2028-11-07,10.56,10.9,2022-12-01,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,123.997,64.299,92.8444,-3.2925,7.0118,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
123166,蒙泰转债,300876,3.0,A,2025-10-30,26.15,26.15,2022-11-25,2025-11-07,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,97.82,,,3.0,115.0,0.4,0.6,1.2,1.8,2.5,3.0,,,,
113063,赛轮转债,601058,20.08985,AA,2024-02-23,9.04,9.04,2022-11-24,2024-02-23,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,149.115,,,20.08985,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
111008,沿浦转债,605128,3.84,A+,2025-04-03,47.11,47.11,2022-11-28,2025-04-03,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,69.412,,,3.84,113.0,0.4,0.6,1.2,1.8,2.4,2.8,,,,
123165,回天转债,300041,8.5,AA-,2028-10-27,15.2,20.21,2022-11-15,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,126.537,68.553,84.5827,-2.4523,8.5,115.0,0.3,0.5,1.0,1.5,2.0,3.0,,,,
127076,中宠转2,002891,7.690459,AA-,2026-04-08,27.46,28.35,2022-11-21,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,136.7,137.145,-0.3245,,7.690459,112.0,0.2,0.4,0.6,1.5,1.8,2.0,,,,
118026,利元转债,688499,9.5,A+,2024-12-31,218.94,218.94,2022-11-18,2024-12-31,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,22.81,,,9.5,110.0,0.2,0.4,0.6,1.2,2.0,2.5,,,,
118025,奕瑞转债,688301,14.3501,AA,2028-10-24,114.97,499.89,2022-11-18,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,139.611,96.008,45.416,-7.2996,14.3501,110.0,0.2,0.4,0.8,1.5,1.8,2.0,,,,
118024,冠宇转债,688772,30.89043,AA,2028-10-24,22.89,23.68,2022-11-17,,120.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,125.5,70.599,77.7646,-3.148,30.89043,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
123164,法本转债,300925,6.006616,A+,2024-01-05,11.12,11.12,2022-11-14,2024-01-15,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,161.601,,,6.006616,115.0,0.4,0.6,1.2,1.8,2.5,3.0,,,,
127075,百川转2,002455,9.78,A+,2026-04-01,7.53,10.36,2022-11-16,,130.0,20.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,166.0,165.604,0.2391,,9.78,115.0,0.3,0.5,1.0,1.8,2.5,3.0,,,,
123163,金沃转债,300984,3.1,A,2025-01-16,27.28,27.28,2022-11-07,2025-01-24,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,197.324,,,3.1,115.0,0.5,0.7,1.0,2.0,2.5,3.0,,,,
113659,莱克转债,603355,12.0,AA,2028-10-14,31.72,34.17,2022-11-15,,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,133.114,89.376,48.9371,-5.8272,12.0,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
123162,东杰转债,300486,5.7,BBB+,2025-09-26,8.06,8.06,2022-11-04,2025-10-14,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,287.345,,,5.7,115.0,0.5,0.7,1.0,2.0,2.5,3.0,,,,
127074,麦米转2,002851,12.2,AA-,2024-12-06,30.99,30.99,2022-11-09,2024-12-16,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,332.688,,,12.2,115.0,0.3,0.5,1.0,1.5,2.0,2.5,,,,
118023,广大转债,688186,15.5,AA-,2025-08-25,33.12,33.12,2022-11-09,2025-08-25,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,72.192,,,15.5,115.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
123161,强联转债,300850,12.1,AA,2025-10-09,86.69,86.69,2022-10-27,2025-10-17,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,54.655,,,12.1,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
118022,锂科转债,688779,32.5,AA,2028-10-11,15.53,15.76,2022-11-07,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,125.813,69.35,81.4174,-3.9061,32.5,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
111007,永和转债,605020,8.0,AA-,2025-10-10,33.64,33.64,2022-11-01,2025-10-10,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,,74.435,,,8.0,115.0,0.3,0.5,1.0,1.5,2.0,3.0,,,,
113657,再22转债,603601,5.1,AA-,2026-01-21,6.04,6.04,2022-10-27,2026-01-21,130.0,15.0,30.0,80.0,30.0,30.0,85.0,10.0,20.0,,202.318,,,5.1,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
123160,泰福转债,300992,3.3489,A,2028-09-28,19.77,23.4,2022-10-25,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,,,,3.3489,115.0,0.5,0.7,1.0,1.8,2.5,3.0,,,,
118021,新致转债,688590,4.8481,A,2026-03-25,,10.7,2022-11-02,2026-03-25,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,135.504,,,,4.8481,112.0,0.5,0.7,1.0,1.8,2.2,3.0,,,,
123159,崧盛转债,301002,2.9435,AA-,2026-02-06,24.95,24.95,2022-10-24,2026-02-25,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,146.653,,,2.9435,114.0,0.3,0.5,1.0,1.5,2.0,3.0,,,,
123158,宙邦转债,300037,19.7,AA,2028-09-26,41.05,42.77,2022-10-21,,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,182.0,138.782,31.1409,-15.068,19.7,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
110090,爱迪转债,600933,15.7,AA,2028-09-23,17.55,18.93,2022-10-28,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,135.398,95.043,42.4597,-6.6843,15.7,110.0,0.3,0.5,1.0,1.3,1.5,1.8,,,,
127073,天赐转债,002709,34.105,AA,2025-12-03,48.82,48.82,2022-10-27,2025-12-11,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,88.611,,,34.105,109.0,0.3,0.5,0.8,1.5,1.8,,,,,
118020,芳源转债,688148,6.42,BBB,2028-09-23,14.0,18.62,2022-11-07,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,122.904,58.786,109.0702,1.0089,6.42,120.0,0.5,0.6,1.2,2.6,3.4,3.5,,,,
110089,兴发转债,600141,28.0,AA+,2026-03-04,39.54,39.54,2022-10-31,2026-03-04,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,83.485,,,28.0,110.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
127072,博实转债,002698,4.5,AA,2028-09-22,15.06,15.81,2022-11-03,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,136.348,89.575,52.2166,-6.1892,4.5,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
118019,金盘转债,688676,9.76702,AA,2024-05-28,34.76,34.76,2022-10-13,2024-05-28,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,231.933,,,9.76702,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113658,密卫转债,603713,8.72388,AA-,2027-09-16,55.72,134.55,2022-10-25,,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,139.253,105.707,31.7349,-12.5321,8.72388,112.0,0.3,0.5,1.0,1.5,2.0,,,,,
113062,常银转债,601128,60.0,AAA,2028-09-15,5.89,8.08,2022-10-17,,130.0,15.0,30.0,70.0,30,30,80.0,15.0,30.0,129.946,120.204,8.1046,-6.4194,60.0,107.0,0.2,0.4,0.7,1.0,1.3,1.8,,,,
110088,淮22转债,600985,30.0,AAA,2024-04-03,15.17,15.17,2022-10-20,2024-04-03,130.0,15.0,30.0,70.0,30.0,30.0,85.0,20.0,30.0,,91.496,,,30.0,106.0,0.2,0.5,1.0,1.5,1.8,2.0,,,,
113656,嘉诚转债,603535,8.0,AA-,2028-09-01,10.35,22.98,2022-10-12,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,126.885,81.449,55.7846,-2.712,8.0,115.0,0.3,0.4,0.8,1.5,2.0,3.0,,,,
123157,科蓝转债,300663,4.946,A,2028-08-30,16.01,16.02,2022-09-20,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,137.765,85.322,61.4648,-5.6623,4.946,115.0,0.3,0.4,0.8,1.5,2.3,3.0,,,,
127071,天箭转债,003009,4.95,AA+,2026-03-06,53.11,53.11,2022-09-19,2026-03-16,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,107.306,,,4.95,108.0,0.2,0.3,0.4,1.5,1.8,2.0,,,,
118018,瑞科转债,688323,4.3,A,2028-08-18,30.91,30.98,2022-09-14,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,133.378,67.422,97.8256,-6.2766,4.3,110.0,0.2,0.4,0.6,1.5,1.8,2.0,,,,
127070,大中转债,001203,15.2,AA,2028-08-17,10.76,11.36,2022-10-11,,130.0,15.0,30.0,70.0,30.0,30.0,70.0,20.0,30.0,462.91,379.647,21.9317,-31.3457,15.2,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
123156,博汇转债,300839,3.97,A,2025-08-20,15.05,15.05,2022-09-02,2025-08-28,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,85.449,,,3.97,115.0,0.4,0.6,1.1,1.8,2.4,3.0,,,,
127068,顺博转债,002996,8.3,AA-,2028-08-12,11.27,20.43,2022-09-07,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,125.167,61.757,102.6766,-4.5506,8.3,108.0,0.3,0.6,1.0,1.6,2.0,2.5,,,,
127069,小熊转债,002959,5.36,AA-,2028-08-12,52.21,55.23,2022-09-07,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,132.32,88.661,49.2426,-4.1945,5.36,115.0,0.4,0.6,1.0,1.6,2.5,3.0,,,,
123155,中陆转债,301040,3.6,A+,2028-08-12,31.76,31.8,2022-08-31,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,139.89,107.997,29.5314,-6.1793,3.6,115.0,0.4,0.6,1.2,1.8,2.5,3.0,,,,
111006,嵘泰转债,605133,6.5067,AA-,2023-05-10,31.18,31.18,2022-09-21,2023-05-10,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,,86.369,,,6.5067,115.0,0.3,0.5,1.0,1.5,2.0,3.0,,,,
118017,深科转债,688328,3.6,A+,2024-01-10,26.68,26.68,2022-08-29,2024-01-10,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,151.799,,,3.6,115.0,0.3,0.5,1.0,1.8,2.5,3.0,,,,
123154,火星转债,300894,5.28999,AA-,2028-08-05,33.03,34.59,2022-08-23,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,123.591,32.486,280.4439,-1.7434,5.28999,115.0,0.3,0.5,1.0,1.5,2.0,3.0,,,,
118016,京源转债,688096,3.325,A,2028-08-05,6.91,13.93,2022-08-25,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,154.695,133.285,16.0633,-9.6291,3.325,115.0,0.5,0.7,1.0,2.0,2.5,3.0,,,,
113655,欧22转债,603833,20.0,AA,2028-08-05,52.77,125.46,2022-09-01,,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,135.757,102.331,32.6646,-6.3776,20.0,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113654,永02转债,603901,6.10547,AA-,2028-08-04,9.69,14.07,2022-09-01,,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,30.0,143.493,120.433,19.1476,-7.9708,6.10547,113.0,0.3,0.4,1.0,1.5,2.0,2.5,,,,
113653,永22转债,603681,7.7,AA-,2026-04-22,16.5,26.81,2022-08-26,2026-04-22,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,108.027,103.879,3.9931,87.32,7.7,115.0,0.4,0.6,1.0,1.5,2.5,3.0,,,,
113652,伟22转债,603568,14.77,AA,2028-07-22,27.27,32.85,2022-08-12,,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,136.884,97.25,40.7548,-7.4122,14.77,110.0,0.2,0.4,0.8,1.5,1.8,2.0,,,,
118015,芯海转债,688595,4.1,A+,2028-07-21,55.22,56.0,2022-08-18,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,128.834,57.642,123.5072,-3.2209,4.1,115.0,0.4,0.7,1.2,1.8,2.4,3.0,,,,
123153,英力转债,300956,3.4,A+,2024-07-19,19.24,19.24,2022-08-11,2024-07-29,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,78.274,,,3.4,115.0,0.4,0.6,1.2,1.8,2.5,3.0,,,,
127067,恒逸转2,000703,30.0,AA+,2028-07-21,10.37,10.5,2022-08-18,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,145.651,123.433,18.0,-9.8626,30.0,109.0,0.2,0.3,0.4,1.5,1.8,2.0,,,,
123152,润禾转债,300727,2.9235,A+,2025-04-14,29.27,29.27,2022-08-11,2025-04-22,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,104.168,,,2.9235,118.0,0.4,0.6,1.2,1.8,2.5,3.0,,,,
113651,松霖转债,603992,6.1,AA,2026-03-23,16.58,16.58,2022-08-17,2026-03-23,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,221.894,,,6.1,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
118014,高测转债,688556,4.833,A+,2025-09-09,84.81,84.81,2022-08-12,2025-09-09,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,16.425,,,4.833,110.0,0.2,0.4,0.8,1.2,1.6,2.0,,,,
113061,拓普转债,601689,25.0,AA+,2025-03-14,71.38,71.38,2022-08-12,2025-03-14,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,80.975,,,25.0,110.0,0.2,0.4,0.6,1.5,1.8,2.0,,,,
127066,科利转债,002850,15.343705,AA,2028-07-08,148.7,159.35,2022-08-03,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,147.48,104.243,41.4771,-10.1378,15.343705,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
118013,道通转债,688208,12.8,AA,2028-07-08,21.98,34.73,2022-07-28,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,193.088,147.998,30.4666,-16.9426,12.8,115.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
118012,微芯转债,688321,5.0,A+,2028-07-05,25.4,25.36,2022-07-28,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,152.363,115.472,31.948,-9.5264,5.0,115.0,0.4,0.6,1.2,1.8,2.5,3.0,,,,
118011,银微转债,688689,5.0,A+,2028-07-04,31.3,31.95,2022-08-02,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,142.449,108.019,31.874,-7.1735,5.0,115.0,0.4,0.6,1.2,1.8,2.4,3.0,,,,
123151,康医转债,300869,7.0,A+,2028-07-01,27.55,28.22,2022-07-20,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,123.563,48.421,155.1847,-1.5219,7.0,115.0,0.4,0.7,1.2,1.8,2.5,3.0,,,,
113650,博22转债,603916,8.0,AA-,2028-07-01,23.15,23.95,2022-07-28,,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,125.94,45.788,175.0502,-2.606,8.0,115.0,0.3,0.5,1.0,1.5,2.0,3.0,,,,
123150,九强转债,300406,11.39,AA-,2028-06-30,16.48,17.63,2022-07-20,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,125.032,71.238,75.5131,-3.9675,11.39,110.0,0.3,0.5,1.0,1.5,2.3,3.0,,,,
118010,洁特转债,688026,4.4,A+,2028-06-28,47.95,48.23,2022-08-02,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,122.09,34.181,257.1867,-3.1875,4.4,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113649,丰山转债,603810,5.0,AA-,2028-06-27,13.73,13.8,2022-07-21,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,141.072,113.256,24.5603,-7.0924,5.0,115.0,0.3,0.6,1.0,1.5,2.0,3.0,,,,
118009,华锐转债,688059,4.0,A+,2026-02-03,130.91,130.91,2022-07-21,2026-02-03,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,87.014,,,4.0,113.0,0.3,0.5,1.0,1.8,2.5,3.0,,,,
110087,天业转债,600075,30.0,AA+,2028-06-23,5.6,6.9,2022-07-19,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,138.874,125.536,10.6248,-8.8441,30.0,108.0,0.2,0.4,0.6,1.5,1.8,2.0,,,,
118008,海优转债,688680,6.94,A,2026-04-07,46.8,217.42,2022-07-21,2026-04-07,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,107.561,107.415,0.1359,,6.94,115.0,0.3,0.4,0.8,1.6,2.2,2.7,,,,
111005,富春转债,605189,5.7,AA-,2028-06-23,11.98,23.19,2022-07-25,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,145.385,115.442,25.9377,-10.351,5.7,108.3,0.3,0.5,1.0,1.5,1.8,2.5,,,,
127065,瑞鹄转债,002997,4.398,A+,2024-04-01,17.36,17.36,2022-07-27,2024-04-11,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,175.461,,,4.398,115.0,0.4,0.6,1.1,1.8,2.5,3.0,,,,
123149,通裕转债,300185,14.8472,AA,2028-06-20,2.71,2.77,2022-07-15,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,150.11,151.292,-0.7813,-10.3672,14.8472,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113060,浙22转债,601878,70.0,AAA,2024-11-28,10.49,10.49,2022-07-08,2024-11-28,130.0,15.0,30.0,70.0,30,30,80.0,15.0,30.0,,93.804,,,70.0,106.0,0.2,0.4,0.6,1.0,1.5,2.0,,,,
123148,上能转债,300827,4.2,A+,2023-05-30,36.31,36.31,2022-07-01,2023-06-08,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,122.611,,,4.2,112.0,0.3,0.5,1.0,1.8,2.5,2.8,,,,
123147,中辰转债,300933,5.70537,AA-,2025-10-20,7.78,7.78,2022-06-21,2025-10-28,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,104.627,,,5.70537,115.0,0.3,0.5,0.8,1.5,2.0,2.5,,,,
113059,福莱转债,601865,40.0,AA,2028-05-20,41.71,43.94,2022-06-13,,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,125.159,37.785,231.2399,-3.6605,40.0,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
127064,杭氧转债,002430,11.37,AA+,2028-05-19,25.97,28.69,2022-07-05,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,147.52,106.739,38.2063,-11.424,11.37,108.0,0.2,0.4,0.6,1.5,1.8,2.0,,,,
123146,中环转2,300692,8.64,AA-,2026-04-10,6.23,7.47,2022-05-26,,130.0,15.0,30.0,70.0,30.0,30.0,90.0,15.0,30.0,132.484,133.066,-0.4374,,8.64,115.0,0.3,0.6,1.0,1.6,2.5,3.0,,,,
113648,巨星转债,603477,10.0,AA-,2028-04-25,25.04,25.24,2022-05-17,,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,124.582,67.692,84.0424,-4.1731,10.0,110.0,0.4,0.6,1.0,1.5,2.25,3.0,,,,
127063,贵轮转债,000589,18.0,AA,2024-04-25,4.6,4.6,2022-05-30,2024-05-08,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,99.13,,,18.0,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
110086,精工转债,600496,20.0,AA,2028-04-22,4.79,5.0,2022-05-23,,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,130.794,85.595,52.8057,-5.7082,20.0,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
113647,禾丰转债,603609,15.0,AA,2028-04-22,10.09,10.22,2022-05-18,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,123.914,67.195,84.4096,-3.3497,15.0,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
127062,垒知转债,002398,3.963,AA-,2028-04-21,7.59,7.82,2022-05-20,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,130.44,67.852,92.2419,-4.4166,3.963,115.0,0.4,0.6,1.0,1.5,2.0,3.0,,,,
123145,药石转债,300725,11.5,AA,2025-09-18,92.98,92.98,2022-05-18,2025-09-26,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,37.105,,,11.5,110.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
127061,美锦转债,000723,35.9,A+,2028-04-20,5.26,13.21,2022-05-30,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,122.449,96.578,26.7877,-0.1377,35.9,118.0,0.3,0.4,0.8,1.6,2.5,3.0,,,,
127060,湘佳转债,002982,6.4,A+,2028-04-19,21.13,42.56,2022-06-10,,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,120.961,63.606,90.1723,-3.2639,6.4,110.0,0.2,0.4,0.8,1.2,1.6,2.0,,,,
113644,艾迪转债,603638,10.0,AA-,2028-04-15,18.65,23.96,2022-05-12,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,139.495,106.542,30.9296,-7.3199,10.0,115.0,0.3,0.5,1.0,1.5,2.0,3.0,,,,
113646,永吉转债,603058,1.45868,AA-,2028-04-14,8.05,8.76,2022-05-17,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,175.539,149.938,17.0744,-17.7387,1.45868,108.3,0.3,0.5,1.0,1.5,1.8,2.5,,,,
123144,裕兴转债,300305,6.0,A+,2028-04-11,8.5,14.24,2022-04-27,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,125.267,72.235,73.4159,-2.6414,6.0,115.0,0.3,0.5,1.0,1.5,2.0,3.0,,,,
127059,永东转2,002753,3.8,AA-,2028-04-08,8.16,8.86,2022-05-16,,130.0,15.0,30.0,70.0,30.0,30.0,90.0,10.0,20.0,134.236,92.157,45.6601,-5.755,3.8,115.0,0.4,0.6,1.0,1.5,2.0,3.0,,,,
123143,胜蓝转债,300843,3.3,AA-,2024-12-04,23.45,23.45,2022-04-22,2024-12-13,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,,223.838,,,3.3,112.0,0.4,0.6,1.0,1.5,2.0,2.5,,,,
113058,友发转债,601686,20.0,AA,2028-03-30,4.48,9.39,2022-04-26,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,150.372,129.687,15.9499,-11.5903,20.0,112.0,0.3,0.5,1.0,1.5,1.8,2.0,,,,
111004,明新转债,605068,6.73,AA-,2028-03-30,24.41,24.81,2022-04-25,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,141.622,113.068,25.2538,-7.9379,6.73,115.0,0.4,0.6,1.0,1.5,2.5,3.0,,,,
113643,风语转债,603466,5.0,AA-,2028-03-25,11.82,22.15,2022-04-22,,130.0,15.0,30.0,70.0,30.0,30.0,80.0,15.0,30.0,131.2,79.272,65.5061,-5.4153,5.0,115.0,0.3,0.5,1.0,1.5,2.0,2.5,,,,
113057,中银转债,601881,78.0,AAA,2023-12-19,10.24,10.24,2022-05-10,2023-12-19,130.0,15.0,30.0,70.0,30,30,80.0,15.0,30.0,,130.859,,,78.0,106.0,0.2,0.4,0.6,1.0,1.8,2.0,,,,
113056,重银转债,601963,130.0,AAA,2028-03-23,9.5,11.28,2022-04-14,,130.0,15.0,30.0,70.0,30,30,80.0,15.0,30.0,128.398,113.579,13.0473,-6.2122,130.0,110.0,0.2,0.4,1.0,1.7,2.5,3.5,,,,
118007,山石转债,688030,2.6743,A,2028-03-22,16.5,24.65,2022-04-21,,130.0,15.0,30.0,70.0,30.0,30.0,85.0,15.0,30.0,137.213,93.576,46.6327,-7.5841,2.6743,114.0,0.4,0.7,1.2,1.8,2.5,2.8,,,,
127058,科伦转债,002422,30.0,AA+,2024-04-01,17.11,17.11,2022-04-20,2024-04-12,130.0,15.0,30.0,70.0,30.0,30.0,85.0,10.0,30.0,,193.922,,,30.0,108.0,0.2,0.4,0.6,1.5,1.8,2.0,,,,
